대학명,연도,학과,학과_원본명,모집인원,지원인원,합격인원,최종합격_토익환산점수,최종합격_토익원점수,최종합격_학점환산점수,최종합격_학점원점수_100점만점,비고,합격자기준
전북대학교,2025,중어중문학과,중어중문학과,3,10,2,,655.0,,90.37,,최종
전북대학교,2025,철학과,철학과,3,11,3,,583.33,,90.25,,최종
전북대학교,2025,프랑스·아프리카학과,프랑스·아프리카학과,4,7,2,,615.0,,87.52,,최종
전북대학교,2025,과학학과,과학학과,2,2,2,,685.0,,90.23,,최종
전북대학교,2025,물리학과,물리학과,7,8,0,,,,,,최종
전북대학교,2025,반도체과학기술학과,반도체과학기술학과,5,10,5,,636.0,,91.67,,최종
전북대학교,2025,분자생물학과,분자생물학,5,16,4,,615.0,,88.19,,최종
전북대학교,2025,생명과학과,생명과학,2,12,2,,565.0,,92.3,,최종
전북대학교,2025,수학과,수학과,5,6,1,,,,,,최종
전북대학교,2025,지구환경과학과,지구환경과학과,5,10,5,,625.0,,88.3,,최종
전북대학교,2025,통계학과,통계학과,8,17,8,,723.63,,90.84,,최종
전북대학교,2025,화학과,화학과,6,13,2,,622.5,,92.75,,최종
전북대학교,2025,치의학과,치의학과,2,118,2,,987.5,,99.55,,최종
전북대학교,2025,생명자원소재공학,생명자원소재공학,8,5,1,,,,,,최종
전북대학교,2025,생태조경디자인학과,생태조경디자인학과,8,7,1,,,,,,최종
충남대학교,2025,국어국문학과,국어국문학과,6,,5,40.2,825.0,,,,최초
충남대학교,2025,영어영문학과,영어영문학과,9,,9,51.87,922.25,,,,최초
충남대학교,2025,독어독문학과,독어독문학과,5,,2,41.52,836.0,,,,최초
충남대학교,2025,불어불문학과,불어불문학과,7,,7,34.71,779.25,,,,최초
충남대학교,2025,중어중문학과,중어중문학과,10,,8,36.78,796.5,,,,최초
충남대학교,2025,일어일문학과,일어일문학과,4,,4,37.95,806.25,,,,최초
충남대학교,2025,언어학과,언어학과,2,,2,,,,,,최초
충남대학교,2025,국사학과,국사학과,4,,4,38.1,807.5,,,,최초
충남대학교,2025,사학과,사학과,4,,4,43.95,856.25,,,,최초
충남대학교,2025,고고학과,고고학과,1,,1,,,,,,최초
충남대학교,2025,철학과,철학과,4,,3,46.8,880.0,,,,최초
충남대학교,2025,사회학과,사회학과,2,,1,,,,,,최초
충남대학교,2025,문헌정보학과,문헌정보학과,4,,3,48.9,897.5,,,,최초
충남대학교,2025,심리학과,심리학과,4,,2,52.5,927.5,,,,최초
충남대학교,2025,언론정보학과,언론정보학과,6,,5,44.5,860.83,,,,최초
충남대학교,2025,사회복지학과,사회복지학과,1,,0,,,,,,최초
충남대학교,2025,정치외교학과,정치외교학과,1,,1,,,,,,최초
충남대학교,2025,행정학부,행정학부,12,,11,49.1,899.17,,,,최초
충남대학교,2025,도시·자치융합학과,도시·자치융합학과,3,,3,43.0,848.33,,,,최초
충남대학교,2025,수학과,수학과,11,,10,35.67,787.25,,,,최초
충남대학교,2025,정보통계학과,정보통계학과,5,,5,40.92,831.0,,,,최초
충남대학교,2025,물리학과,물리학과,10,,9,33.72,771.0,,,,최초
충남대학교,2025,천문우주과학과,천문우주과학과,5,,2,37.44,802.0,,,,최초
충남대학교,2025,생화학과,생화학과,2,,1,,,,,,최초
충남대학교,2025,지질환경과학과,지질환경과학과,4,,1,30.4,743.33,,,,최초
충남대학교,2025,해양환경과학과,해양환경과학과,2,,2,,,,,,최초
충남대학교,2025,스포츠과학과,스포츠과학과,4,,4,45.15,866.25,,,,최초
충남대학교,2025,무용학과(현대무용),무용학과(현대무용),2,,1,,,,,,최초
충남대학교,2025,경영학부,경영학부,25,,24,52.32,926.0,,,,최초
충남대학교,2025,무역학과,무역학과,10,,9,48.84,897.0,,,,최초
충남대학교,2025,건축학과(5),건축학과(5),,,,,,,,,최초
충남대학교,2025,스마트시티건축공학과,스마트시티건축공학과,8,,4,45.3,867.5,,,,최초
충남대학교,2025,토목공학과,토목공학과,2,,2,,,,,,최초
충남대학교,2025,환경공학과,환경공학과,8,,8,40.27,825.58,,,,최초
충남대학교,2025,기계공학부,기계공학부,18,,5,45.65,870.42,,,,최초
충남대학교,2025,메카트로닉스공학과,메카트로닉스공학과,7,,6,34.2,775.0,,,,최초
충남대학교,2025,자율운항시스템공학과,자율운항시스템공학과,5,,5,34.8,780.0,,,,최초
충남대학교,2025,항공우주공학과,항공우주공학과,7,,2,47.4,885.0,,,,최초
충남대학교,2025,전기공학과,전기공학과,3,,2,54.6,945.0,,,,최초
충남대학교,2025,전자공학과,전자공학과,16,,16,44.51,860.92,,,,최초
충남대학교,2025,전파정보통신공학과,전파정보통신공학과,7,,7,45.86,872.17,,,,최초
충남대학교,2025,신소재공학과,신소재공학과,10,,9,45.6,870.0,,,,최초
충남대학교,2025,응용화학공학과,응용화학공학과,14,,13,48.39,893.25,,,,최초
충남대학교,2025,유기재료공학과,유기재료공학과,7,,6,34.8,780.0,,,,최초
충남대학교,2025,식물자원학과,식물자원학과,2,,2,,,,,,최초
충남대학교,2025,산림환경자원학과,산림환경자원학과,3,,3,48.0,890.0,,,,최초
충남대학교,2025,환경소재공학과,환경소재공학과,6,,5,30.2,741.67,,,,최초
충남대학교,2025,동물자원과학부,동물자원과학부,10,,7,38.4,810.0,,,,최초
충남대학교,2025,응용생물학과,응용생물학과,4,,2,40.5,827.5,,,,최초
충남대학교,2025,생물환경화학과,생물환경화학과,5,,5,34.56,778.0,,,,최초
충남대학교,2025,지역환경토목학과,지역환경토목학과,2,,0,,,,,,최초
충남대학교,2025,바이오시스템기계공학과,바이오시스템기계공학과,3,,3,36.6,795.0,,,,최초
충남대학교,2025,농업경제학과,농업경제학과,2,,2,,,,,,최초
충남대학교,2025,의류학과,의류학과,8,,7,43.88,855.67,,,,최초
충남대학교,2025,식품영양학과,식품영양학과,5,,3,45.48,869.0,,,,최초
충남대학교,2025,영어교육과,영어교육과,2,,1,,,,,,최초
충남대학교,2025,교육학과,교육학과,3,,3,35.8,788.33,,,,최초
충남대학교,2025,건설공학교육과,건설공학교육과,1,,1,,,,,,최초
충남대학교,2025,전기·전자·통신공학교육과,전기·전자·통신공학교육과,5,,3,29.4,735.0,,,,최초
충남대학교,2025,화학공학교육과,화학공학교육과,2,,1,,,,,,최초
충남대학교,2025,간호학과,간호학과,15,,3,56.52,961.0,,,,최초
충남대학교,2025,미생물·분자생명과학과,미생물·분자생명과학과,7,,4,44.31,859.25,,,,최초
충남대학교,2025,생명정보융합학과,생명정보융합학과,5,,5,36.6,795.0,,,,최초
충남대학교,2025,인문사회과학전공,인문사회과학전공,,,,39.9,822.5,,,,최초
충남대학교,2025,공공안전학전공,공공안전학전공,4,,3,29.2,733.33,,,,최초
충남대학교,2025,음악과(피아노),음악과(피아노),1,,1,,,,,,최초
충남대학교,2025,관현악과(관악),관현악과(관악),5,,4,,,,,,최초
충남대학교,2025,관현악과(현악),관현악과(현악),3,,1,,,,,,최초
충남대학교,2025,회화과(한국화),회화과(한국화),2,,0,,,,,,최초
충남대학교,2025,회화과(서양화),회화과(서양화),1,,1,,,,,,최초
충남대학교,2025,디자인창의학과(도자.섬유디자인),디자인창의학과(도자.섬유디자인),,,,,,,,,최초
충남대학교,2025,디자인창의학과(시각.제품디자인),디자인창의학과(시각.제품디자인),,,,,,,,,최초
충남대학교,2025,국제학부,국제학부,3,,3,46.6,878.33,,,,최초
충북대학교,2025,영어영문학과,영어영문학과,4,24,4,28.63,932.7,28.6,93.0,,최초
충북대학교,2025,고고미술사학과,고고미술사학과,3,18,3,25.17,794.3,28.82,94.1,,최초
충북대학교,2025,행정학과,행정학과,5,35,5,25.6,811.5,28.48,92.4,,최초
충북대학교,2025,경제학과,경제학과,5,29,4,26.7,855.5,29.36,96.8,,최초
충북대학교,2025,수학과,수학과,4,12,3,22.75,697.5,28.41,92.05,,최초
충북대학교,2025,정보통계학과,정보통계학과,3,18,3,25.17,794.3,28.38,91.9,,최초
충북대학교,2025,물리학과,물리학과,4,10,2,21.0,627.5,27.78,88.9,,최초
충북대학교,2025,화학과,화학과,3,15,3,26.0,827.5,28.87,94.35,,최초
충북대학교,2025,생물학과,생물학과,5,33,5,28.1,911.5,28.76,93.8,,최초
충북대학교,2025,미생물학과,미생물학과,4,23,4,26.13,832.7,29.25,96.25,,최초
충북대학교,2025,천문우주학과,천문우주학과,3,8,3,25.0,787.5,28.7,93.5,,최초
충북대학교,2025,경영학부,경영학부,13,109,12,28.08,910.7,28.92,94.6,,최초
충북대학교,2025,국제경영학과,국제경영학과,8,55,7,27.63,892.7,28.75,93.75,,최초
충북대학교,2025,경영정보학과,경영정보학과,3,23,3,23.83,740.7,28.75,93.75,,최초
충북대학교,2025,토목공학부,토목공학부,15,54,15,22.8,699.5,28.83,94.15,,최초
충북대학교,2025,기계공학부,기계공학부,10,80,10,26.95,865.5,28.86,94.3,,최초
충북대학교,2025,화학공학과,화학공학과,5,39,5,27.5,887.5,28.61,93.05,,최초
충북대학교,2025,건축공학과,건축공학과,4,29,3,26.5,847.5,28.72,93.6,,최초
충북대학교,2025,안전공학과,안전공학과,5,21,5,21.4,643.5,29.0,95.0,,최초
충북대학교,2025,공업화학과,공업화학과,5,25,5,24.2,755.5,28.29,91.45,,최초
충북대학교,2025,도시공학과,도시공학과,3,17,3,26.83,860.7,28.83,94.15,,최초
충북대학교,2025,전기공학부,전기공학부,11,65,11,27.09,871.1,28.77,93.85,,최초
충북대학교,2025,전자공학전공,전자공학전공,,,,26.0,827.5,28.69,93.45,,최초
충북대학교,2025,반도체공학전공,반도체공학전공,,,,25.28,798.7,29.01,95.05,,최초
충북대학교,2025,정보통신공학부,정보통신공학부,11,50,11,23.55,729.5,28.71,93.55,,최초
충북대학교,2025,컴퓨터공학과,컴퓨터공학과,4,37,4,27.25,877.5,29.03,95.15,,최초
충북대학교,2025,인공지능전공,인공지능전공,,,,25.86,821.9,28.83,94.15,,최초
충북대학교,2025,소프트웨어전공,소프트웨어전공,,,,27.57,890.3,28.97,94.85,,최초
충북대학교,2025,지능로봇공학과,지능로봇공학과,5,20,5,23.5,727.5,28.59,92.95,,최초
충북대학교,2025,축산학과,축산학과,5,24,5,23.4,723.5,28.14,90.7,,최초
충북대학교,2025,식물의학과,식물의학과,3,10,3,23.5,727.5,27.96,89.8,,최초
충북대학교,2025,특용식물학과,특용식물학과,3,13,3,18.33,520.7,28.63,93.15,,최초
충북대학교,2025,원예과학과,원예과학과,4,18,4,23.88,742.7,28.9,94.5,,최초
충북대학교,2025,지역건설공학과,지역건설공학과,4,16,4,20.25,597.5,28.1,90.5,,최초
충북대학교,2025,교육학과,교육학과,3,16,2,26.83,860.7,28.63,93.15,,최초
충북대학교,2025,국어교육과,국어교육과,6,23,6,27.75,897.5,28.72,93.6,,최초
충북대학교,2025,역사교육과,역사교육과,3,16,3,24.33,760.7,28.81,94.05,,최초
충북대학교,2025,화학교육과,화학교육과,3,8,2,25.0,787.5,28.08,90.4,,최초
충북대학교,2025,생물교육과,생물교육과,4,14,4,27.75,897.5,29.1,95.5,,최초
충북대학교,2025,의류학과,의류학과,3,32,3,25.0,787.5,28.99,94.95,,최초
충북대학교,2025,소비자학과,소비자학과,4,28,4,26.63,852.7,28.32,91.6,,최초
충북대학교,2025,간호학과,간호학과,5,46,5,29.0,947.5,29.12,95.6,,최초
강원대학교,2024,경영·회계학부(경영학전공),경영학전공,19,64,18,83.76,829.22,68.59,91.45,,최초
강원대학교,2024,경영·회계학부(회계학전공),회계학전공,11,21,6,80.05,792.5,67.36,89.81,,최초
강원대학교,2024,경제·정보통계학부(경제학전공),경제학전공,6,9,5,69.11,684.19,68.71,91.61,,최초
강원대학교,2024,경제·정보통계학부(정보통계학전공),정보통계학전공,7,15,7,72.22,714.98,67.97,90.63,,최초
강원대학교,2024,관광경영학과,관광경영학과,10,22,10,78.94,781.51,66.87,89.16,,최초
강원대학교,2024,국제무역학과,국제무역학과,9,23,9,82.15,813.29,68.4,91.2,,최초
강원대학교,2024,바이오산업공학부(바이오시스템기계공학전공),바이오시스템기계공학전공,8,5,3,52.12,515.99,66.09,88.12,,최초
강원대학교,2024,바이오산업공학부(식품생명공학전공),식품생명공학전공,3,5,1,74.24,734.98,69.96,93.28,,최초
강원대학교,2024,생물자원과학부(식물자원응용과학전공),식물자원응용과학전공,2,1,1,,,,,,최초
강원대학교,2024,응용생물학전공,응용생물학전공,5,3,2,61.95,613.31,67.05,89.4,,최초
강원대학교,2024,원예·농업자원경제학부(농업자원경제학전공),농업자원경제학전공,3,4,0,62.12,614.99,70.39,93.85,,최초
강원대학교,2024,원예·농업자원경제학부(원예과학전공),원예과학전공,8,7,5,57.88,573.01,64.13,85.51,,최초
강원대학교,2024,지역건설공학과,지역건설공학과,3,7,3,53.03,525.0,67.63,90.17,,최초
강원대학교,2024,환경융합학부(에코환경과학전공),에코환경과학전공,1,1,0,,,,,,최초
강원대학교,2024,동물산업융합학과,동물산업융합학과,8,9,6,55.63,550.74,66.16,88.21,,최초
강원대학교,2024,동물응용과학과,동물응용과학과,3,5,2,68.18,674.98,69.21,92.28,,최초
강원대학교,2024,동물자원과학과,동물자원과학과,8,13,8,54.99,544.4,67.2,89.6,,최초
강원대학교,2024,건축학과(오년제),건축학과(오년제),8,30,5,63.38,627.46,67.5,90.0,,최초
강원대학교,2024,건축·토목·환경공학부(건축공학전공),건축공학전공,3,11,2,67.84,671.62,68.22,90.96,,최초
강원대학교,2024,건축·토목·환경공학부(토목공학전공),토목공학전공,8,14,8,50.19,496.88,66.32,88.43,,최초
강원대학교,2024,건축·토목·환경공학부(환경공학전공),환경공학전공,15,14,6,60.01,594.1,67.0,89.33,,최초
강원대학교,2024,기계의용·메카트로닉스공학부(기계의용공학전공),기계의용공학전공,3,7,3,59.43,588.36,68.58,91.44,,최초
강원대학교,2024,기계의용·메카트로닉스공학부(메카트로닉스공학전공),메카트로닉스공학전공,4,9,2,64.02,633.8,68.79,91.72,,최초
강원대학교,2024,재료공학전공,재료공학전공,3,7,3,73.07,723.39,68.9,91.87,,최초
강원대학교,2024,에너지자원·산업공학부(산업공학전공),산업공학전공,6,10,3,51.68,511.63,67.06,89.41,,최초
강원대학교,2024,에너지자원·산업공학부(에너지자원공학전공),에너지자원공학전공,8,6,4,53.79,532.52,65.98,87.97,,최초
강원대학교,2024,화공·생물공학부(생물공학전공),생물공학전공,5,4,0,,,,,,최초
강원대학교,2024,화공·생물공학부(화학공학전공),화학공학전공,4,7,0,74.75,740.03,69.32,92.43,,최초
강원대학교,2024,음악학과,음악학과,5,7,1,,,,,,최초
강원대학교,2024,영상문화학과,영상문화학과,8,18,8,82.13,813.09,66.53,88.71,,최초
강원대학교,2024,교육학과,교육학과,2,6,1,83.59,827.54,73.17,97.56,,최초
강원대학교,2024,국어교육과,국어교육과,5,12,2,69.4,687.06,68.66,91.55,,최초
강원대학교,2024,역사교육과,역사교육과,1,2,1,,,,,,최초
강원대학교,2024,영어교육과,영어교육과,1,6,1,,,,,,최초
강원대학교,2024,윤리교육과,윤리교육과,1,9,1,,,,,,최초
강원대학교,2024,일반사회교육과,일반사회교육과,2,6,2,76.27,755.07,71.03,94.71,,최초
강원대학교,2024,지리교육과,지리교육과,2,6,1,82.83,820.02,66.5,88.67,,최초
강원대학교,2024,한문교육과,한문교육과,1,2,1,,,,,,최초
강원대학교,2024,과학교육학부,과학교육학부,4,10,4,59.47,588.75,67.15,89.53,,최초
강원대학교,2024,수학교육과,수학교육과,7,8,1,48.18,476.98,65.9,87.87,,최초
강원대학교,2024,문화인류학과,문화인류학과,12,15,6,62.88,622.51,67.32,89.76,,최초
강원대학교,2024,미디어커뮤니케이션학과,미디어커뮤니케이션학과,2,6,2,76.27,755.07,68.36,91.15,,최초
강원대학교,2024,부동산학과,부동산학과,3,10,3,70.37,696.66,66.84,89.12,,최초
강원대학교,2024,사회학과,사회학과,5,7,1,46.59,461.24,60.8,81.07,,최초
강원대학교,2024,정치외교학과,정치외교학과,2,5,2,67.43,667.56,70.17,93.56,,최초
강원대학교,2024,행정·심리학부(심리학전공),심리학전공,4,10,4,84.09,832.49,70.83,94.44,,최초
강원대학교,2024,행정·심리학부(행정학전공),행정학전공,10,16,7,77.48,767.05,67.26,89.68,,최초
